chrom,start,end,strand,name
Chr5,482875,484435,+,KH.S1206.2.v2.A.nonSL6-2
Chr5,482877,485956,+,KH.S1206.2.v1.A.nonSL7-1
Chr5,482877,484435,+,KH.S1206.2.v2.A.nonSL7-2
Chr5,482878,485956,+,KH.S1206.2.v1.A.nonSL10-1
Chr5,482878,484435,+,KH.S1206.2.v2.A.nonSL10-2
Chr5,482889,485956,+,KH.S1206.2.v1.A.SL11-1
Chr5,482889,484435,+,KH.S1206.2.v2.A.SL11-2
Chr5,483807,485956,+,KH.S1206.2.v3.A.ND4-1
Chr5,490560,492977,+,KH.C5.370.v3.A.ND2-2
Chr5,490577,499181,+,KH.C5.370.v1.A.ND1-1
Chr5,490577,497003,+,KH.C5.370.v2.A.ND1-3
Chr5,501586,525622,+,KH.C5.183.v1.A.SL2-1
Chr5,395842,405289,-,KH.C5.381.v3.A.SL3-1
Chr5,395842,403621,-,KH.C5.381.v2.A.ND2-1
Chr5,410353,417877,+,KH.C5.210.v3.A.SL1-2
Chr5,410368,417877,+,KH.C5.210.v3.A.SL3-2
Chr5,419789,423529,+,KH.C5.430.v1.A.SL1-1
Chr5,427392,433753,+,KH.C5.663.v1.A.ND1-1
Chr5,429134,433753,+,KH.C5.663.v2.A.SL2-1
Chr5,429283,433753,+,KH.C5.663.v2.A.SL3-1
Chr5,436847,451594,-,KH.C5.94.v1.A.ND1-1
Chr5,437252,439778,+,KH.C5.111.v1.A.ND1-1
Chr5,438452,443127,+,KH.C5.238.v1.A.ND2-2
Chr5,438580,441008,+,KH.C5.238.v2.A.ND1-1
Chr5,456435,461179,-,KH.C5.150.v2.A.ND1-1
Chr5,456435,459774,-,KH.C5.150.v1.A.SL2-1
Chr5,456435,459771,-,KH.C5.150.v1.A.SL3-1
Chr5,463404,470857,-,KH.C5.14.v1.A.ND1-2
Chr5,463404,470857,-,KH.C5.14.v3.A.ND1-2
Chr5,463404,470393,-,KH.C5.14.v5.A.ND1-2
Chr5,463404,470367,-,KH.C5.14.v1.A.nonSL4-2
Chr5,463404,470367,-,KH.C5.14.v3.A.nonSL4-2
Chr5,463404,470367,-,KH.C5.14.v5.A.nonSL4-2
Chr5,463404,470336,-,KH.C5.14.v1.A.nonSL5-2
Chr5,463404,470336,-,KH.C5.14.v3.A.nonSL5-2
Chr5,463404,470336,-,KH.C5.14.v5.A.nonSL5-2
Chr5,463404,470317,-,KH.C5.14.v1.A.SL2-2
Chr5,463404,470317,-,KH.C5.14.v3.A.SL2-2
Chr5,463404,470317,-,KH.C5.14.v5.A.SL2-2
Chr5,463404,465373,-,KH.C5.14.v7.A.ND3-2
Chr5,468043,470857,-,KH.C5.14.v2.A.ND1-1
Chr5,468043,470857,-,KH.C5.14.v4.A.ND1-1
Chr5,468043,470393,-,KH.C5.14.v6.A.ND1-1
Chr5,468043,470367,-,KH.C5.14.v2.A.nonSL4-1
Chr5,468043,470367,-,KH.C5.14.v4.A.nonSL4-1
Chr5,468043,470367,-,KH.C5.14.v6.A.nonSL4-1
Chr5,468043,470336,-,KH.C5.14.v2.A.nonSL5-1
Chr5,468043,470336,-,KH.C5.14.v4.A.nonSL5-1
Chr5,468043,470336,-,KH.C5.14.v6.A.nonSL5-1
Chr5,612926,620759,-,KH.C5.524.v2.A.SL3-1
Chr5,612926,618255,-,KH.C5.524.v1.A.ND2-1
Chr5,623784,655698,+,KH.C5.382.v2.A.ND2-1
Chr5,624079,655698,+,KH.C5.382.v1.A.nonSL3-1
Chr5,624235,655698,+,KH.C5.382.v1.A.nonSL4-1
Chr5,624250,655698,+,KH.C5.382.v1.A.SL1-1
Chr5,657292,661750,-,KH.C5.209.v1.A.ND1-1
Chr5,670401,671077,+,KH.C5.647.v1.A.ND1-1
Chr5,671409,679177,+,KH.C5.506.v1.A.SL2-1
Chr5,688920,694055,+,KH.C5.635.v1.A.SL2-1
Chr5,694933,719719,-,KH.C5.570.v1.A.SL2-2
Chr5,719093,719719,-,KH.C5.570.v2.A.SL2-1
Chr5,720600,726189,-,KH.C5.345.v1.A.SL1-1
Chr5,727787,730132,-,KH.C5.421.v1.A.ND1-1
Chr5,732157,747931,+,KH.C5.239.v1.A.SL2-1
Chr5,732157,747931,+,KH.C5.239.v2.A.SL2-1
Chr5,732162,747931,+,KH.C5.239.v1.A.SL3-1
Chr5,732162,747931,+,KH.C5.239.v2.A.SL3-1
Chr5,732188,747931,+,KH.C5.239.v1.A.SL1-1
Chr5,501599,525622,+,KH.C5.183.v1.A.SL1-1
Chr5,501607,525622,+,KH.C5.183.v1.A.SL3-1
Chr5,527098,529371,+,KH.C5.337.v1.A.ND1-1
Chr5,530115,555420,+,KH.C5.128.v1.A.ND3-1
Chr5,547531,555420,+,KH.C5.128.v2.A.SL1-1
Chr5,547565,555420,+,KH.C5.128.v2.A.SL2-1
Chr5,556048,564979,-,KH.C5.607.v1.A.ND1-1
Chr5,565852,571465,-,KH.C5.105.v1.A.SL1-1
Chr5,565852,571465,-,KH.C5.105.v2.A.SL1-1
Chr5,565852,571461,-,KH.C5.105.v1.A.SL2-1
Chr5,565852,571461,-,KH.C5.105.v2.A.SL2-1
Chr5,571466,574831,-,KH.C5.425.v1.A.SL1-1
Chr5,571466,574156,-,KH.C5.425.v1.A.nonSL3-1
Chr5,571466,573749,-,KH.C5.425.v1.A.nonSL4-1
Chr5,571466,571498,-,KH.C5.425.v1.A.SL2-1
Chr5,572542,574656,+,KH.C5.339.v1.B.ND1-1
Chr5,578662,586513,+,KH.C5.247.v1.A.SL1-1
Chr5,578732,586513,+,KH.C5.247.v1.A.SL2-1
Chr5,581091,586513,+,KH.C5.247.v2.A.SL3-1
Chr5,586729,597481,-,KH.C5.444.v1.A.SL2-1
Chr5,586729,597481,-,KH.C5.444.v2.A.SL2-1
Chr5,586729,597470,-,KH.C5.444.v1.A.SL3-1
Chr5,586729,597470,-,KH.C5.444.v2.A.SL3-1
Chr5,610097,612532,+,KH.C5.481.v1.A.ND1-1
Chr5,612926,620936,-,KH.C5.524.v2.A.ND1-1
Chr5,612926,620914,-,KH.C5.524.v2.A.nonSL7-1
Chr5,612926,620910,-,KH.C5.524.v2.A.nonSL4-1
Chr5,612926,620798,-,KH.C5.524.v2.A.SL6-1
Chr5,612926,620794,-,KH.C5.524.v2.A.SL5-1
Chr5,732188,747931,+,KH.C5.239.v2.A.SL1-1
Chr5,749391,754881,+,KH.C5.552.v1.A.nonSL3-1
Chr5,749398,754881,+,KH.C5.552.v1.A.nonSL5-1
Chr5,749401,754881,+,KH.C5.552.v1.A.nonSL4-1
Chr5,749422,754881,+,KH.C5.552.v1.A.SL2-1
Chr5,757193,765301,+,KH.C5.483.v1.A.SL5-1
Chr5,757268,765301,+,KH.C5.483.v1.A.nonSL8-1
Chr5,761294,765301,+,KH.C5.483.v3.A.SL10-1
Chr5,761302,765301,+,KH.C5.483.v3.A.SL7-1
Chr5,762529,765301,+,KH.C5.483.v5.A.SL9-1
Chr5,762590,765301,+,KH.C5.483.v5.A.SL6-1
Chr5,762808,763979,+,KH.C5.514.v1.A.ND1-1
Chr5,762829,763979,+,KH.C5.514.v1.A.nonSL3-1
Chr5,762848,763979,+,KH.C5.514.v1.A.nonSL4-1
Chr5,762849,763979,+,KH.C5.514.v1.A.nonSL2-1
Chr5,763984,765301,+,KH.C5.483.v4.A.SL4-1
Chr5,764406,765301,+,KH.C5.483.v2.A.SL2-1
Chr5,765249,771519,-,KH.C5.549.v1.B.nonSL3-1
Chr5,765249,771498,-,KH.C5.549.v1.B.nonSL4-1
Chr5,765249,771492,-,KH.C5.549.v1.B.nonSL5-1
Chr5,765249,770805,-,KH.C5.549.v2.B.SL2-1
Chr5,775063,783050,+,KH.C5.63.v1.A.nonSL9-1
Chr5,775063,783050,+,KH.C5.63.v2.A.nonSL9-1
Chr5,775073,783050,+,KH.C5.63.v1.A.nonSL7-1
Chr5,775073,783050,+,KH.C5.63.v2.A.nonSL7-1
Chr5,775091,783050,+,KH.C5.63.v1.A.nonSL11-1
Chr5,775091,783050,+,KH.C5.63.v2.A.nonSL11-1
Chr5,775108,783050,+,KH.C5.63.v1.A.nonSL6-1
Chr5,775108,783050,+,KH.C5.63.v2.A.nonSL6-1
Chr5,775109,783050,+,KH.C5.63.v1.A.nonSL12-1
Chr5,775109,783050,+,KH.C5.63.v2.A.nonSL12-1
Chr5,775119,783050,+,KH.C5.63.v1.A.nonSL3-1
Chr5,775119,783050,+,KH.C5.63.v2.A.nonSL3-1
Chr5,775126,783050,+,KH.C5.63.v1.A.nonSL4-1
Chr5,775126,783050,+,KH.C5.63.v2.A.nonSL4-1
Chr5,775145,783050,+,KH.C5.63.v1.A.SL10-1
Chr5,775145,783050,+,KH.C5.63.v2.A.SL10-1
Chr5,775152,783050,+,KH.C5.63.v1.A.nonSL13-1
Chr5,775152,783050,+,KH.C5.63.v2.A.nonSL13-1
Chr5,775153,783050,+,KH.C5.63.v1.A.nonSL5-1
Chr5,775153,783050,+,KH.C5.63.v2.A.nonSL5-1
Chr5,775155,783050,+,KH.C5.63.v1.A.nonSL8-1
Chr5,775155,783050,+,KH.C5.63.v2.A.nonSL8-1
Chr5,775161,783050,+,KH.C5.63.v1.A.SL1-1
Chr5,775161,783050,+,KH.C5.63.v2.A.SL1-1
Chr5,783522,788450,-,KH.C5.564.v1.A.SL2-1
Chr5,804112,822110,+,KH.C5.441.v1.A.SL1-1
Chr5,808000,822110,+,KH.C5.441.v2.A.ND2-1
Chr5,813469,818070,-,KH.C5.45.v2.A.SL6-1
Chr5,813469,817975,-,KH.C5.45.v2.A.SL5-1
Chr5,813469,817261,-,KH.C5.45.v1.A.nonSL4-1
Chr5,813469,817104,-,KH.C5.45.v1.A.nonSL8-1
Chr5,813469,817073,-,KH.C5.45.v1.A.SL11-1
Chr5,813469,817069,-,KH.C5.45.v1.A.SL15-1
Chr5,813469,817026,-,KH.C5.45.v1.A.SL9-1
Chr5,813469,817005,-,KH.C5.45.v1.A.nonSL10-1
Chr5,813469,817004,-,KH.C5.45.v1.A.SL1-1
Chr5,813469,817002,-,KH.C5.45.v1.A.nonSL14-1
Chr5,813469,816994,-,KH.C5.45.v1.A.nonSL13-1
Chr5,813469,816991,-,KH.C5.45.v1.A.nonSL7-1
Chr5,813469,816971,-,KH.C5.45.v1.A.nonSL12-1
Chr5,822026,822442,-,KH.C5.400.v1.A.SL1-1
Chr5,822026,822442,-,KH.C5.400.v1.A.SL2-1
Chr5,822026,822442,-,KH.C5.400.v1.A.SL3-1
Chr5,822026,822442,-,KH.C5.400.v1.A.nonSL4-1
Chr5,822026,822442,-,KH.C5.400.v1.A.nonSL5-1
Chr5,830305,833865,-,KH.C5.34.v1.A.SL1-1
Chr5,842250,848926,-,KH.C5.563.v1.A.ND1-1
Chr5,842250,848923,-,KH.C5.563.v1.A.nonSL2-1
Chr5,851111,886397,-,KH.C5.465.v1.A.ND1-1
Chr5,851111,866949,-,KH.C5.465.v2.A.SL2-1
Chr5,898350,907522,+,KH.C5.115.v1.A.SL2-1
Chr5,900091,902173,-,KH.C5.266.v1.B.ND1-1
Chr5,908784,911349,-,KH.C5.160.v1.A.ND1-1
Chr5,917867,923159,+,KH.C5.659.v1.A.nonSL5-1
Chr5,917869,923159,+,KH.C5.659.v1.A.nonSL3-1
Chr5,917870,923159,+,KH.C5.659.v1.A.nonSL4-1
Chr5,917872,923159,+,KH.C5.659.v1.A.nonSL2-1
Chr5,923448,929154,-,KH.C5.136.v1.A.ND1-1
Chr5,923448,929154,-,KH.C5.136.v3.A.ND1-1
Chr5,927279,929154,-,KH.C5.136.v2.A.ND1-2
Chr5,929772,932090,+,KH.C5.2.v1.A.ND1-1
Chr5,929882,932090,+,KH.C5.2.v1.A.SL2-1
Chr5,932604,936229,-,KH.C5.550.v1.A.SL1-1
Chr5,932604,936229,-,KH.C5.550.v2.A.SL1-1
Chr5,936230,941485,-,KH.C5.517.v1.A.SL1-1
Chr5,941486,942215,-,KH.C5.373.v1.A.SL1-1
Chr5,941486,942207,-,KH.C5.373.v1.A.SL2-1
Chr5,944961,949474,-,KH.C5.346.v2.A.SL2-1
Chr5,944961,949472,-,KH.C5.346.v2.A.SL1-1
Chr5,944961,948509,-,KH.C5.346.v1.A.ND3-1
Chr5,953873,955860,+,KH.C5.225.v2.B.nonSL4-2
Chr5,954486,955860,+,KH.C5.225.v3.A.ND2-2
Chr5,954620,961487,+,KH.C5.225.v1.A.ND1-1
Chr5,962447,970942,+,KH.C5.575.v1.A.SL1-1
Chr5,971480,975766,+,KH.C5.164.v1.A.ND1-1
Chr5,975982,991412,-,KH.C5.86.v2.A.ND1-1
Chr5,975982,991412,-,KH.C5.86.v3.A.ND1-1
Chr5,975982,991309,-,KH.C5.86.v2.A.nonSL4-1
Chr5,975982,991309,-,KH.C5.86.v3.A.nonSL4-1
Chr5,975982,991302,-,KH.C5.86.v2.A.nonSL3-1
Chr5,975982,991302,-,KH.C5.86.v3.A.nonSL3-1
Chr5,975982,991300,-,KH.C5.86.v2.A.nonSL9-1
Chr5,975982,991300,-,KH.C5.86.v3.A.nonSL9-1
Chr5,975982,991297,-,KH.C5.86.v2.A.nonSL10-1
Chr5,975982,991297,-,KH.C5.86.v3.A.nonSL10-1
Chr5,975982,991293,-,KH.C5.86.v2.A.nonSL8-1
Chr5,975982,991293,-,KH.C5.86.v3.A.nonSL8-1
Chr5,975982,991223,-,KH.C5.86.v2.A.SL5-1
Chr5,975982,991223,-,KH.C5.86.v3.A.SL5-1
Chr5,975982,990523,-,KH.C5.86.v1.A.SL2-1
Chr5,975982,990523,-,KH.C5.86.v4.A.SL2-1
Chr5,975982,990416,-,KH.C5.86.v1.A.nonSL7-1
Chr5,975982,990416,-,KH.C5.86.v4.A.nonSL7-1
Chr5,975982,990317,-,KH.C5.86.v1.A.nonSL6-1
Chr5,975982,990317,-,KH.C5.86.v4.A.nonSL6-1
Chr5,993308,996590,+,KH.C5.351.v1.A.SL1-1
Chr5,994245,996590,+,KH.C5.351.v2.A.SL2-1
Chr5,996308,999505,-,KH.C5.67.v1.A.SL1-1
Chr5,1000299,1004000,+,KH.C5.649.v1.A.SL1-1
Chr5,1000410,1004000,+,KH.C5.649.v1.A.SL2-1
Chr5,1000472,1004000,+,KH.C5.649.v1.A.SL3-1
Chr5,1000831,1002337,-,KH.C5.318.v1.B.ND1-1
Chr5,1003432,1005823,-,KH.C5.634.v1.A.SL1-1
Chr5,1003432,1005638,-,KH.C5.634.v2.A.SL2-1
Chr5,1006513,1010515,+,KH.C5.168.v1.A.ND1-1
Chr5,1010188,1013782,-,KH.C5.394.v2.A.SL1-2
Chr5,1012426,1013782,-,KH.C5.394.v1.A.SL1-1
Chr5,1014776,1021101,-,KH.C5.328.v1.A.SL1-1
Chr5,1022884,1028193,-,KH.C5.245.v1.B.SL2-1
Chr5,1022884,1027984,-,KH.C5.245.v1.B.SL1-1
Chr5,1031346,1032084,-,KH.C5.39.v1.A.ND1-1
Chr5,1034902,1036185,-,KH.C5.618.v1.A.SL1-1
Chr5,1038954,1042921,-,KH.C5.309.v1.A.SL3-2
Chr5,1040852,1042055,-,KH.C5.309.v2.A.ND1-1
Chr5,1044452,1053104,+,KH.C5.616.v1.A.ND1-1
Chr5,1055138,1057019,+,KH.C5.181.v1.A.nonSL6-1
Chr5,1055139,1057019,+,KH.C5.181.v1.A.nonSL4-1
Chr5,1055165,1057019,+,KH.C5.181.v1.A.SL2-1
Chr5,1055173,1057019,+,KH.C5.181.v1.A.nonSL3-1
Chr5,1055175,1057019,+,KH.C5.181.v1.A.nonSL5-1
Chr5,1057020,1067667,+,KH.C5.52.v8.A.SL8-3
Chr5,1057020,1064758,+,KH.C5.52.v7.A.SL8-1
Chr5,1057967,1059660,-,KH.C5.475.v1.A.ND1-1
Chr5,1058566,1064758,+,KH.C5.52.v5.A.ND7-1
Chr5,1058566,1061014,+,KH.C5.52.v2.A.ND7-2
Chr5,1058783,1064758,+,KH.C5.52.v3.A.SL2-1
Chr5,1058783,1064758,+,KH.C5.52.v5.A.SL2-1
Chr5,1058783,1061014,+,KH.C5.52.v2.A.SL2-2
Chr5,1059043,1064758,+,KH.C5.52.v5.A.SL6-1
Chr5,1059043,1061014,+,KH.C5.52.v2.A.SL6-2
Chr5,1059569,1064758,+,KH.C5.52.v4.A.SL1-1
Chr5,1059569,1061014,+,KH.C5.52.v1.A.SL1-2
Chr5,1060573,1064758,+,KH.C5.52.v6.A.ND3-1
Chr5,1068056,1092783,+,KH.C5.525.v2.A.nonSL3-1
Chr5,1073394,1074219,-,KH.C5.204.v1.A.ND1-1
Chr5,1094195,1096941,+,KH.C5.667.v1.A.SL1-2
Chr5,1094195,1096941,+,KH.C5.667.v2.A.SL1-2
Chr5,1094195,1096160,+,KH.C5.667.v1.A.SL1-1
Chr5,1094195,1096160,+,KH.C5.667.v2.A.SL1-1
Chr5,1098786,1105847,+,KH.C5.1.v6.A.nonSL6-1
Chr5,1098793,1105847,+,KH.C5.1.v6.A.nonSL4-1
Chr5,1098850,1105847,+,KH.C5.1.v6.A.nonSL5-1
Chr5,1101609,1105452,-,KH.C5.203.v1.B.ND1-1
Chr5,1106989,1112883,+,KH.C5.331.v1.A.SL1-1
Chr5,1107043,1112883,+,KH.C5.331.v1.A.SL2-1
Chr5,1107578,1112883,+,KH.C5.331.v1.A.nonSL3-1
Chr5,1110701,1111303,-,KH.C5.666.v1.A.ND1-1
Chr5,1113839,1114025,+,KH.S389.7.v1.C.SL3-1
Chr5,1113932,1114025,+,KH.S389.7.v2.C.SL2-1
Chr5,1118920,1126582,+,KH.C5.216.v1.A.SL3-1
Chr5,1118920,1126494,+,KH.C5.216.v3.A.SL3-2
Chr5,1118924,1126582,+,KH.C5.216.v1.A.SL1-1
Chr5,1118924,1126494,+,KH.C5.216.v3.A.SL1-2
Chr5,1184612,1188176,+,KH.C5.615.v2.A.SL2-1
Chr5,1187303,1190875,-,KH.C5.387.v1.A.ND1-1
Chr5,1187303,1190855,-,KH.C5.387.v1.A.nonSL2-1
Chr5,1188833,1203893,+,KH.C5.18.v1.A.SL1-1
Chr5,1188833,1190984,+,KH.C5.18.v3.A.SL1-2
Chr5,1194856,1203893,+,KH.C5.18.v2.A.SL2-1
Chr5,1204092,1206519,+,KH.C5.273.v1.A.nonSL4-1
Chr5,1204115,1206519,+,KH.C5.273.v1.A.nonSL6-1
Chr5,1204122,1206519,+,KH.C5.273.v1.A.SL3-1
Chr5,1204129,1206519,+,KH.C5.273.v1.A.nonSL5-1
Chr5,1204851,1206519,+,KH.C5.273.v2.A.ND1-1
Chr5,1208098,1221882,-,KH.C5.605.v1.A.SL1-1
Chr5,1222248,1225547,-,KH.C5.123.v1.A.SL1-1
Chr5,1222248,1225547,-,KH.C5.123.v2.A.SL1-1
Chr5,1222248,1225547,-,KH.C5.123.v3.A.SL1-1
Chr5,1222248,1225547,-,KH.C5.123.v4.A.SL1-1
Chr5,1226169,1238519,-,KH.C5.390.v1.B.ND1-1
Chr5,1239217,1247199,-,KH.C5.134.v1.A.SL5-1
Chr5,1239217,1247199,-,KH.C5.134.v2.A.SL2-1
Chr5,1239217,1247199,-,KH.C5.134.v3.A.SL2-1
Chr5,1239217,1247199,-,KH.C5.134.v4.A.SL5-1
Chr5,1239217,1247185,-,KH.C5.134.v1.A.SL3-1
Chr5,1239217,1247185,-,KH.C5.134.v2.A.SL1-1
Chr5,1239217,1247185,-,KH.C5.134.v3.A.SL1-1
Chr5,1239217,1247185,-,KH.C5.134.v4.A.SL3-1
Chr5,1239217,1247176,-,KH.C5.134.v1.A.SL4-1
Chr5,1239217,1247176,-,KH.C5.134.v2.A.SL6-1
Chr5,1239217,1247176,-,KH.C5.134.v3.A.SL6-1
Chr5,1239217,1247176,-,KH.C5.134.v4.A.SL4-1
Chr5,1249979,1258939,-,KH.C5.9.v1.A.SL1-1
Chr5,1255752,1257219,+,KH.C5.206.v1.B.ND1-1
Chr5,1259572,1266650,-,KH.C5.622.v1.A.SL1-1
Chr5,1266651,1268443,-,KH.C5.333.v1.A.ND1-1
Chr5,1266651,1268251,-,KH.C5.333.v1.A.SL4-1
Chr5,1266651,1268231,-,KH.C5.333.v1.A.SL2-1
Chr5,1266651,1268219,-,KH.C5.333.v1.A.SL3-1
Chr5,1270374,1273342,-,KH.C5.62.v1.A.ND2-1
Chr5,1270374,1273230,-,KH.C5.62.v1.A.nonSL4-1
Chr5,1270374,1273226,-,KH.C5.62.v1.A.nonSL6-1
Chr5,1270374,1273220,-,KH.C5.62.v1.A.nonSL3-1
Chr5,1270374,1273215,-,KH.C5.62.v1.A.nonSL8-1
Chr5,1270374,1273202,-,KH.C5.62.v1.A.nonSL5-1
Chr5,1270374,1273192,-,KH.C5.62.v1.A.nonSL7-1
Chr5,1270374,1272386,-,KH.C5.62.v2.A.ND1-1
Chr5,1274685,1287375,-,KH.C5.532.v1.A.ND1-1
Chr5,1274685,1286939,-,KH.C5.532.v2.A.SL2-1
Chr5,1287754,1299401,-,KH.C5.447.v1.A.ND2-1
Chr5,1287754,1299374,-,KH.C5.447.v1.A.SL1-1
Chr5,1298696,1300689,+,KH.C5.412.v1.B.ND1-1
Chr5,1301839,1313854,-,KH.C5.365.v1.B.SL1-1
Chr5,1314394,1316624,+,KH.C5.409.v1.A.ND1-1
Chr5,1317327,1326429,-,KH.C5.629.v1.A.nonSL15-1
Chr5,1317327,1326384,-,KH.C5.629.v1.A.nonSL16-1
Chr5,1317327,1326382,-,KH.C5.629.v1.A.nonSL7-1
Chr5,1317327,1326380,-,KH.C5.629.v1.A.nonSL9-1
Chr5,1317327,1326377,-,KH.C5.629.v1.A.nonSL13-1
Chr5,1317327,1326357,-,KH.C5.629.v1.A.nonSL20-1
Chr5,1317327,1326349,-,KH.C5.629.v1.A.nonSL10-1
Chr5,1317327,1326347,-,KH.C5.629.v1.A.nonSL5-1
Chr5,1317327,1326337,-,KH.C5.629.v1.A.nonSL18-1
Chr5,1317327,1326333,-,KH.C5.629.v1.A.nonSL6-1
Chr5,1317327,1326331,-,KH.C5.629.v1.A.nonSL3-1
Chr5,1317327,1326326,-,KH.C5.629.v1.A.nonSL17-1
Chr5,1317327,1326313,-,KH.C5.629.v1.A.nonSL14-1
Chr5,1317327,1326311,-,KH.C5.629.v1.A.SL11-1
Chr5,1317327,1326310,-,KH.C5.629.v1.A.nonSL8-1
Chr5,1317327,1326307,-,KH.C5.629.v1.A.nonSL4-1
Chr5,1317327,1326303,-,KH.C5.629.v1.A.SL19-1
Chr5,1317327,1326302,-,KH.C5.629.v1.A.nonSL2-1
Chr5,1317327,1326290,-,KH.C5.629.v1.A.SL12-1
Chr5,1326925,1342006,-,KH.C5.249.v1.A.SL1-1
Chr5,1346126,1353685,+,KH.C5.573.v1.A.SL2-1
Chr5,1354360,1360598,-,KH.C5.28.v2.A.SL1-2
Chr5,1358663,1360598,-,KH.C5.28.v1.A.SL1-1
Chr5,1361607,1365246,+,KH.C5.652.v1.A.SL1-1
Chr5,1363626,1365785,-,KH.C5.529.v1.A.ND1-1
Chr5,1366292,1763941,-,KH.C5.439.v1.A.ND1-1
Chr5,1390038,1392341,-,KH.C5.50.v1.A.SL2-1
Chr5,1390038,1392341,-,KH.C5.50.v2.A.SL2-1
Chr5,1390038,1392341,-,KH.C5.50.v3.A.SL2-1
Chr5,1390038,1392341,-,KH.C5.50.v4.A.SL2-1
Chr5,1390038,1392341,-,KH.C5.50.v5.A.SL2-1
Chr5,1390038,1392199,-,KH.C5.50.v1.A.SL1-1
Chr5,1390038,1392199,-,KH.C5.50.v2.A.SL1-1
Chr5,1390038,1392199,-,KH.C5.50.v3.A.SL1-1
Chr5,1390038,1392199,-,KH.C5.50.v4.A.SL1-1
Chr5,1390038,1392199,-,KH.C5.50.v5.A.SL1-1
Chr5,1392225,1392991,-,KH.C5.408.v1.A.SL1-1
Chr5,1392225,1392891,-,KH.C5.408.v1.A.SL3-1
Chr5,1392225,1392783,-,KH.C5.408.v1.A.nonSL2-1
Chr5,1392225,1392618,-,KH.C5.408.v1.A.SL4-1
Chr5,1396407,1404293,+,KH.C5.261.v1.A.SL2-1
Chr5,1403915,1405362,-,KH.C5.220.v1.A.ND1-1
Chr5,1403915,1405324,-,KH.C5.220.v1.A.nonSL2-1
Chr5,1403915,1405312,-,KH.C5.220.v1.A.nonSL5-1
Chr5,1403915,1405304,-,KH.C5.220.v1.A.nonSL4-1
Chr5,1403915,1405292,-,KH.C5.220.v1.A.nonSL3-1
Chr5,1405433,1407188,+,KH.C5.507.v1.A.nonSL2-1
Chr5,1407195,1411108,-,KH.C5.396.v1.A.ND1-1
Chr5,1407195,1410953,-,KH.C5.396.v1.A.SL2-1
Chr5,1407195,1410943,-,KH.C5.396.v1.A.SL3-1
Chr5,1407227,1408744,+,KH.C5.113.v1.A.ND1-1
Chr5,1412300,1417724,+,KH.C5.304.v1.A.ND1-1
Chr5,1415839,1417724,+,KH.C5.304.v2.A.SL2-1
Chr5,1416017,1417724,+,KH.C5.304.v3.A.SL3-1
Chr5,1417692,1422908,-,KH.C5.534.v1.A.ND2-1
Chr5,1417692,1422904,-,KH.C5.534.v1.A.SL1-1
Chr5,1417692,1422898,-,KH.C5.534.v1.A.SL3-1
Chr5,1428938,1429561,-,KH.C5.218.v1.A.nonSL6-1
Chr5,1428938,1429553,-,KH.C5.218.v1.A.SL1-1
Chr5,1428938,1429535,-,KH.C5.218.v1.A.nonSL3-1
Chr5,1428938,1429533,-,KH.C5.218.v1.A.SL2-1
Chr5,1428938,1429522,-,KH.C5.218.v1.A.SL5-1
Chr5,1428938,1429515,-,KH.C5.218.v1.A.nonSL4-1
Chr5,1429861,1432587,+,KH.C5.189.v2.A.nonSL29-1
Chr5,1429874,1432587,+,KH.C5.189.v2.A.nonSL21-1
Chr5,1429881,1432587,+,KH.C5.189.v2.A.nonSL23-1
Chr5,1429886,1432587,+,KH.C5.189.v2.A.nonSL22-1
Chr5,1429888,1432587,+,KH.C5.189.v2.A.nonSL15-1
Chr5,1429890,1432587,+,KH.C5.189.v2.A.nonSL33-1
Chr5,1429891,1432587,+,KH.C5.189.v2.A.nonSL1-1
Chr5,1429892,1432587,+,KH.C5.189.v2.A.nonSL30-1
Chr5,1429936,1432587,+,KH.C5.189.v1.A.nonSL8-1
Chr5,1429937,1432587,+,KH.C5.189.v1.A.nonSL18-1
Chr5,1430000,1432587,+,KH.C5.189.v1.A.nonSL40-1
Chr5,1430021,1432587,+,KH.C5.189.v1.A.nonSL6-1
Chr5,1430023,1432587,+,KH.C5.189.v1.A.nonSL17-1
Chr5,1430026,1432587,+,KH.C5.189.v1.A.nonSL27-1
Chr5,1430029,1432587,+,KH.C5.189.v1.A.nonSL39-1
Chr5,1430030,1432587,+,KH.C5.189.v1.A.nonSL38-1
Chr5,1430032,1432587,+,KH.C5.189.v1.A.nonSL12-1
Chr5,1430041,1432587,+,KH.C5.189.v1.A.nonSL13-1
Chr5,1430044,1432587,+,KH.C5.189.v1.A.nonSL5-1
Chr5,1430046,1432587,+,KH.C5.189.v1.A.nonSL19-1
Chr5,1430048,1432587,+,KH.C5.189.v1.A.nonSL28-1
Chr5,1430050,1432587,+,KH.C5.189.v1.A.nonSL31-1
Chr5,1430051,1432587,+,KH.C5.189.v1.A.nonSL4-1
Chr5,1430052,1432587,+,KH.C5.189.v1.A.nonSL26-1
Chr5,1430053,1432587,+,KH.C5.189.v1.A.nonSL14-1
Chr5,1430057,1432587,+,KH.C5.189.v1.A.nonSL16-1
Chr5,1430058,1432587,+,KH.C5.189.v1.A.nonSL7-1
Chr5,1430059,1432587,+,KH.C5.189.v1.A.nonSL25-1
Chr5,1430062,1432587,+,KH.C5.189.v1.A.nonSL20-1
