chrom,start,end,strand,name
Chr6,153481,155053,-,KY21.Chr6.18.v1.nonSL3-1
Chr6,153481,155049,-,KY21.Chr6.18.v1.nonSL2-1
Chr6,157515,158366,+,KY21.Chr6.19.v1.ND1-1
Chr6,160266,184800,+,KY21.Chr6.20.v1.ND1-1
Chr6,184806,195952,-,KY21.Chr6.21.v1.ND1-1
Chr6,197999,200875,+,KY21.Chr6.22.v1.ND1-1
Chr6,197999,200870,+,KY21.Chr6.22.v2.ND1-2
Chr6,201607,204059,+,KY21.Chr6.23.v1.nonSL10-1
Chr6,201607,204059,+,KY21.Chr6.23.v2.nonSL10-1
Chr6,201607,203640,+,KY21.Chr6.23.v3.nonSL10-2
Chr6,201613,204059,+,KY21.Chr6.23.v1.nonSL5-1
Chr6,201613,204059,+,KY21.Chr6.23.v2.nonSL5-1
Chr6,201613,203640,+,KY21.Chr6.23.v3.nonSL5-2
Chr6,201641,204059,+,KY21.Chr6.23.v1.nonSL9-1
Chr6,201641,204059,+,KY21.Chr6.23.v2.nonSL9-1
Chr6,201641,203640,+,KY21.Chr6.23.v3.nonSL9-2
Chr6,201652,204059,+,KY21.Chr6.23.v1.nonSL8-1
Chr6,201652,204059,+,KY21.Chr6.23.v2.nonSL8-1
Chr6,201652,203640,+,KY21.Chr6.23.v3.nonSL8-2
Chr6,201655,204059,+,KY21.Chr6.23.v1.nonSL11-1
Chr6,201655,204059,+,KY21.Chr6.23.v2.nonSL11-1
Chr6,201655,203640,+,KY21.Chr6.23.v3.nonSL11-2
Chr6,201656,204059,+,KY21.Chr6.23.v1.SL3-1
Chr6,201656,204059,+,KY21.Chr6.23.v2.SL3-1
Chr6,201656,203640,+,KY21.Chr6.23.v3.SL3-2
Chr6,201667,204059,+,KY21.Chr6.23.v1.SL2-1
Chr6,201667,204059,+,KY21.Chr6.23.v2.SL2-1
Chr6,201686,204059,+,KY21.Chr6.23.v1.nonSL12-1
Chr6,201686,204059,+,KY21.Chr6.23.v2.nonSL12-1
Chr6,201706,204059,+,KY21.Chr6.23.v1.SL4-1
Chr6,201706,204059,+,KY21.Chr6.23.v2.SL4-1
Chr6,201709,204059,+,KY21.Chr6.23.v1.nonSL7-1
Chr6,201709,204059,+,KY21.Chr6.23.v2.nonSL7-1
Chr6,201715,204059,+,KY21.Chr6.23.v1.nonSL6-1
Chr6,201715,204059,+,KY21.Chr6.23.v2.nonSL6-1
Chr6,201724,204059,+,KY21.Chr6.23.v1.SL1-1
Chr6,201724,204059,+,KY21.Chr6.23.v2.SL1-1
Chr6,204122,209383,-,KY21.Chr6.24.v1.ND1-1
Chr6,209882,216523,-,KY21.Chr6.25.v1.ND1-1
Chr6,217574,218992,-,KY21.Chr6.26.v1.ND1-1
Chr6,220794,222218,+,KY21.Chr6.27.v1.ND1-1
Chr6,222879,224546,-,KY21.Chr6.28.v1.ND1-1
Chr6,226234,227726,+,KY21.Chr6.29.v1.ND1-1
Chr6,229769,231203,-,KY21.Chr6.30.v1.ND1-1
Chr6,232930,234563,+,KY21.Chr6.31.v1.ND1-1
Chr6,235378,247405,-,KY21.Chr6.32.v1.SL1-1
Chr6,250066,254600,+,KY21.Chr6.33.v1.SL1-1
Chr6,254344,256900,-,KY21.Chr6.34.v1.nonSL1-1
Chr6,257979,267770,-,KY21.Chr6.35.v1.nonSL2-1
Chr6,257979,267761,-,KY21.Chr6.35.v1.nonSL3-1
Chr6,857766,867026,+,KY21.Chr6.109.v3.SL1-1
Chr6,866378,866552,+,KY21.Chr6.110.v1.ND1-1
Chr6,867653,867932,+,KY21.Chr6.111.v1.ND1-1
Chr6,868078,872653,+,KY21.Chr6.112.v1.ND1-1
Chr6,874647,875228,-,KY21.Chr6.113.v1.ND1-1
Chr6,876906,879505,-,KY21.Chr6.114.v1.SL1-1
Chr6,884094,885833,+,KY21.Chr6.115.v1.ND1-1
Chr6,886625,889320,+,KY21.Chr6.116.v1.ND1-1
Chr6,890300,893622,+,KY21.Chr6.117.v1.SL1-1
Chr6,892855,895167,-,KY21.Chr6.118.v1.SL1-1
Chr6,903793,910302,-,KY21.Chr6.119.v1.ND1-1
Chr6,910852,913156,-,KY21.Chr6.120.v1.nonSL2-1
Chr6,910852,913127,-,KY21.Chr6.120.v1.nonSL1-1
Chr6,910855,913156,-,KY21.Chr6.120.v1.nonSL2-2
Chr6,910855,913127,-,KY21.Chr6.120.v1.nonSL1-2
Chr6,915172,917752,-,KY21.Chr6.121.v1.nonSL8-1
Chr6,915172,917749,-,KY21.Chr6.121.v1.SL1-1
Chr6,915172,917746,-,KY21.Chr6.121.v1.nonSL5-1
Chr6,915172,917745,-,KY21.Chr6.121.v1.SL2-1
Chr6,915172,917739,-,KY21.Chr6.121.v1.nonSL7-1
Chr6,915172,917737,-,KY21.Chr6.121.v1.nonSL3-1
Chr6,915172,917726,-,KY21.Chr6.121.v1.nonSL6-1
Chr6,915172,917688,-,KY21.Chr6.121.v1.nonSL4-1
Chr6,918768,930056,+,KY21.Chr6.122.v1.SL1-1
Chr6,937769,938627,+,KY21.Chr6.123.v1.SL1-1
Chr6,940251,941423,+,KY21.Chr6.124.v1.ND1-1
Chr6,941935,945459,-,KY21.Chr6.125.v1.SL3-1
Chr6,941935,945437,-,KY21.Chr6.125.v1.SL1-1
Chr6,941935,945423,-,KY21.Chr6.125.v1.SL2-1
Chr6,943143,945459,-,KY21.Chr6.125.v2.SL3-2
Chr6,943143,945437,-,KY21.Chr6.125.v2.SL1-2
Chr6,943143,945423,-,KY21.Chr6.125.v2.SL2-2
Chr6,945460,949116,-,KY21.Chr6.126.v1.nonSL1-1
Chr6,945460,949104,-,KY21.Chr6.126.v1.nonSL3-1
Chr6,945460,949088,-,KY21.Chr6.126.v1.nonSL5-1
Chr6,945460,949086,-,KY21.Chr6.126.v1.nonSL4-1
Chr6,945460,949081,-,KY21.Chr6.126.v1.nonSL2-1
Chr6,950036,952660,-,KY21.Chr6.127.v1.ND1-1
Chr6,955087,969088,-,KY21.Chr6.128.v1.SL1-1
Chr6,955087,969084,-,KY21.Chr6.128.v1.SL2-1
Chr6,955107,969088,-,KY21.Chr6.128.v1.SL1-2
Chr6,955107,969084,-,KY21.Chr6.128.v1.SL2-2
Chr6,963700,964426,+,KY21.Chr6.129.v1.ND1-1
Chr6,971791,985824,-,KY21.Chr6.130.v1.ND1-1
Chr6,983566,986243,+,KY21.Chr6.131.v1.ND1-1
Chr6,986965,992603,-,KY21.Chr6.132.v1.ND1-1
Chr6,986965,992603,-,KY21.Chr6.132.v2.ND1-1
Chr6,993478,1002666,+,KY21.Chr6.133.v1.ND1-1
Chr6,993478,995638,+,KY21.Chr6.133.v2.ND1-2
Chr6,1004330,1006952,-,KY21.Chr6.134.v1.ND1-1
Chr6,1009344,1011202,+,KY21.Chr6.135.v1.SL3-2
Chr6,1009344,1010881,+,KY21.Chr6.135.v1.SL3-1
Chr6,1009350,1011202,+,KY21.Chr6.135.v1.SL1-2
Chr6,1009350,1010881,+,KY21.Chr6.135.v1.SL1-1
Chr6,1009357,1011202,+,KY21.Chr6.135.v1.nonSL5-2
Chr6,1009357,1010881,+,KY21.Chr6.135.v1.nonSL5-1
Chr6,1009358,1011202,+,KY21.Chr6.135.v1.SL2-2
Chr6,1009358,1010881,+,KY21.Chr6.135.v1.SL2-1
Chr6,1009376,1011202,+,KY21.Chr6.135.v1.nonSL4-2
Chr6,1009376,1010881,+,KY21.Chr6.135.v1.nonSL4-1
Chr6,1011203,1014349,+,KY21.Chr6.136.v1.SL1-1
Chr6,1015866,1016294,-,KY21.Chr6.137.v1.ND1-1
Chr6,1016244,1032026,-,KY21.Chr6.138.v2.SL2-1
Chr6,1016244,1028026,-,KY21.Chr6.138.v1.ND1-1
Chr6,1033798,1042452,-,KY21.Chr6.139.v1.SL1-1
Chr6,257979,267760,-,KY21.Chr6.35.v1.SL1-1
Chr6,269228,271148,+,KY21.Chr6.36.v1.ND1-1
Chr6,269228,271148,+,KY21.Chr6.36.v2.ND1-1
Chr6,269291,271148,+,KY21.Chr6.36.v1.SL2-1
Chr6,269321,271148,+,KY21.Chr6.36.v1.SL3-1
Chr6,271488,279129,+,KY21.Chr6.37.v1.nonSL10-1
Chr6,271488,277834,+,KY21.Chr6.37.v2.nonSL10-2
Chr6,271490,279129,+,KY21.Chr6.37.v1.nonSL9-1
Chr6,271490,277834,+,KY21.Chr6.37.v2.nonSL9-2
Chr6,271503,279129,+,KY21.Chr6.37.v1.nonSL4-1
Chr6,271503,277834,+,KY21.Chr6.37.v2.nonSL4-2
Chr6,271533,279129,+,KY21.Chr6.37.v1.nonSL5-1
Chr6,271533,277834,+,KY21.Chr6.37.v2.nonSL5-2
Chr6,271535,279129,+,KY21.Chr6.37.v1.nonSL3-1
Chr6,271535,277834,+,KY21.Chr6.37.v2.nonSL3-2
Chr6,271575,279129,+,KY21.Chr6.37.v1.nonSL7-1
Chr6,271586,279129,+,KY21.Chr6.37.v1.SL1-1
Chr6,271594,279129,+,KY21.Chr6.37.v1.SL2-1
Chr6,271609,279129,+,KY21.Chr6.37.v1.nonSL8-1
Chr6,271637,279129,+,KY21.Chr6.37.v1.nonSL6-1
Chr6,279425,288197,-,KY21.Chr6.38.v2.ND1-2
Chr6,280714,288197,-,KY21.Chr6.38.v3.ND1-3
Chr6,284948,288197,-,KY21.Chr6.38.v1.ND1-1
Chr6,291431,301291,+,KY21.Chr6.39.v1.SL2-1
Chr6,291432,301291,+,KY21.Chr6.39.v1.nonSL3-1
Chr6,291449,301291,+,KY21.Chr6.39.v1.SL1-1
Chr6,301208,302492,-,KY21.Chr6.40.v1.nonSL6-1
Chr6,301208,302483,-,KY21.Chr6.40.v1.nonSL12-1
Chr6,301208,302464,-,KY21.Chr6.40.v1.nonSL19-1
Chr6,301208,302457,-,KY21.Chr6.40.v1.SL1-1
Chr6,301208,302445,-,KY21.Chr6.40.v1.nonSL17-1
Chr6,301208,302439,-,KY21.Chr6.40.v1.nonSL18-1
Chr6,301208,302432,-,KY21.Chr6.40.v1.nonSL9-1
Chr6,301208,302431,-,KY21.Chr6.40.v1.nonSL4-1
Chr6,301208,302427,-,KY21.Chr6.40.v1.nonSL11-1
Chr6,301208,302423,-,KY21.Chr6.40.v1.nonSL16-1
Chr6,301208,302422,-,KY21.Chr6.40.v1.nonSL22-1
Chr6,301208,302421,-,KY21.Chr6.40.v1.nonSL10-1
Chr6,301208,302420,-,KY21.Chr6.40.v1.nonSL5-1
Chr6,301208,302416,-,KY21.Chr6.40.v1.nonSL8-1
Chr6,301208,302415,-,KY21.Chr6.40.v1.nonSL20-1
Chr6,301208,302414,-,KY21.Chr6.40.v1.nonSL7-1
Chr6,301208,302413,-,KY21.Chr6.40.v1.nonSL2-1
Chr6,301208,302412,-,KY21.Chr6.40.v1.nonSL3-1
Chr6,301208,302409,-,KY21.Chr6.40.v1.nonSL21-1
Chr6,301208,302394,-,KY21.Chr6.40.v1.nonSL13-1
Chr6,301208,302392,-,KY21.Chr6.40.v1.nonSL14-1
Chr6,301208,302372,-,KY21.Chr6.40.v1.nonSL15-1
Chr6,303447,307260,+,KY21.Chr6.41.v1.ND1-1
Chr6,303447,304881,+,KY21.Chr6.41.v2.ND1-2
Chr6,308624,315036,-,KY21.Chr6.42.v1.SL1-1
Chr6,308624,315028,-,KY21.Chr6.42.v1.nonSL2-1
Chr6,321756,330763,+,KY21.Chr6.43.v1.SL1-1
Chr6,330955,346277,-,KY21.Chr6.44.v1.SL1-1
Chr6,330957,346277,-,KY21.Chr6.44.v1.SL1-2
Chr6,336968,338875,+,KY21.Chr6.45.v1.ND1-1
Chr6,1064946,1074372,-,KY21.Chr6.140.v1.ND1-1
Chr6,1064946,1074372,-,KY21.Chr6.140.v2.ND1-1
Chr6,1079789,1091478,-,KY21.Chr6.141.v1.SL2-1
Chr6,1079789,1091478,-,KY21.Chr6.141.v2.SL2-1
Chr6,1079789,1091474,-,KY21.Chr6.141.v1.SL3-1
Chr6,1079789,1091474,-,KY21.Chr6.141.v2.SL3-1
Chr6,1079789,1091457,-,KY21.Chr6.141.v1.SL1-1
Chr6,1079789,1091457,-,KY21.Chr6.141.v2.SL1-1
Chr6,1092536,1093100,+,KY21.Chr6.142.v1.ND1-1
Chr6,1094137,1094643,+,KY21.Chr6.143.v1.nonSL1-1
Chr6,1096190,1096766,+,KY21.Chr6.144.v1.nonSL1-1
Chr6,1098328,1098878,+,KY21.Chr6.145.v1.ND1-1
Chr6,1099961,1100450,+,KY21.Chr6.146.v1.nonSL9-1
Chr6,1099966,1100450,+,KY21.Chr6.146.v1.nonSL4-1
Chr6,1099972,1100450,+,KY21.Chr6.146.v1.nonSL1-1
Chr6,1099977,1100450,+,KY21.Chr6.146.v1.nonSL6-1
Chr6,1099979,1100450,+,KY21.Chr6.146.v1.nonSL8-1
Chr6,1099981,1100450,+,KY21.Chr6.146.v1.nonSL3-1
Chr6,1099984,1100450,+,KY21.Chr6.146.v1.nonSL12-1
Chr6,1099986,1100450,+,KY21.Chr6.146.v1.nonSL10-1
Chr6,1099987,1100450,+,KY21.Chr6.146.v1.nonSL2-1
Chr6,1099988,1100450,+,KY21.Chr6.146.v1.nonSL5-1
Chr6,1099992,1100450,+,KY21.Chr6.146.v1.nonSL7-1
Chr6,1099995,1100450,+,KY21.Chr6.146.v1.nonSL11-1
Chr6,1102019,1102563,+,KY21.Chr6.147.v1.nonSL1-1
Chr6,1103631,1104191,+,KY21.Chr6.148.v1.nonSL2-1
Chr6,1103672,1104191,+,KY21.Chr6.148.v1.nonSL1-1
Chr6,1106121,1106723,+,KY21.Chr6.149.v1.nonSL1-1
Chr6,1107059,1118130,-,KY21.Chr6.150.v1.ND1-1
Chr6,1107059,1117427,-,KY21.Chr6.150.v2.nonSL2-1
Chr6,1107059,1117425,-,KY21.Chr6.150.v2.nonSL3-1
Chr6,1107059,1117416,-,KY21.Chr6.150.v2.nonSL4-1
Chr6,1118846,1158943,-,KY21.Chr6.151.v1.ND1-1
Chr6,1141624,1144145,-,KY21.Chr6.152.v1.SL1-1
Chr6,1159663,1160125,-,KY21.Chr6.153.v1.ND1-1
Chr6,1159870,1171144,+,KY21.Chr6.154.v1.nonSL1-1
Chr6,1159870,1171144,+,KY21.Chr6.154.v2.nonSL1-1
Chr6,1159877,1171144,+,KY21.Chr6.154.v1.nonSL2-1
Chr6,1159877,1171144,+,KY21.Chr6.154.v2.nonSL2-1
Chr6,1172240,1180019,+,KY21.Chr6.155.v1.ND1-1
Chr6,1180918,1189958,-,KY21.Chr6.156.v1.SL2-1
Chr6,1180918,1189912,-,KY21.Chr6.156.v1.SL1-1
Chr6,1191136,1201897,+,KY21.Chr6.157.v1.SL1-1
Chr6,1191145,1201897,+,KY21.Chr6.157.v1.nonSL2-1
Chr6,1206244,1210915,+,KY21.Chr6.158.v1.SL1-1
Chr6,1209942,1218910,-,KY21.Chr6.159.v1.SL3-1
Chr6,1209942,1218905,-,KY21.Chr6.159.v1.nonSL5-1
Chr6,1209942,1218895,-,KY21.Chr6.159.v1.nonSL4-1
Chr6,1209942,1218894,-,KY21.Chr6.159.v1.SL1-1
Chr6,1209942,1218894,-,KY21.Chr6.159.v1.nonSL1-1
Chr6,1209942,1218890,-,KY21.Chr6.159.v1.SL2-1
Chr6,1209942,1218885,-,KY21.Chr6.159.v1.nonSL7-1
Chr6,1209942,1218872,-,KY21.Chr6.159.v1.nonSL6-1
Chr6,1219625,1230503,+,KY21.Chr6.160.v1.SL1-1
Chr6,1230398,1246683,-,KY21.Chr6.161.v1.nonSL2-1
Chr6,1230398,1246651,-,KY21.Chr6.161.v1.nonSL1-1
Chr6,1248074,1253210,-,KY21.Chr6.162.v1.SL1-1
Chr6,1250221,1251478,-,KY21.Chr6.163.v1.ND1-1
Chr6,1256904,1258515,+,KY21.Chr6.164.v1.SL1-1
Chr6,1261614,1279732,-,KY21.Chr6.165.v1.SL3-1
Chr6,1261614,1279732,-,KY21.Chr6.165.v2.SL3-1
Chr6,1261614,1279732,-,KY21.Chr6.165.v3.SL3-1
Chr6,1261614,1279683,-,KY21.Chr6.165.v1.nonSL4-1
Chr6,1261614,1279683,-,KY21.Chr6.165.v2.nonSL4-1
Chr6,1261614,1279683,-,KY21.Chr6.165.v3.nonSL4-1
Chr6,1261614,1279682,-,KY21.Chr6.165.v1.SL2-1
Chr6,1261614,1279682,-,KY21.Chr6.165.v2.SL2-1
Chr6,1261614,1279682,-,KY21.Chr6.165.v3.SL2-1
Chr6,1261614,1279678,-,KY21.Chr6.165.v1.SL1-1
Chr6,1261614,1279678,-,KY21.Chr6.165.v2.SL1-1
Chr6,1261614,1279678,-,KY21.Chr6.165.v3.SL1-1
Chr6,1281019,1282924,+,KY21.Chr6.166.v1.SL1-1
Chr6,1282577,1286920,-,KY21.Chr6.167.v1.SL1-1
Chr6,1286921,1288534,-,KY21.Chr6.168.v1.SL1-1
Chr6,1290300,1299117,+,KY21.Chr6.169.v1.ND1-1
Chr6,1298998,1300173,-,KY21.Chr6.170.v1.ND1-1
Chr6,1298998,1300173,-,KY21.Chr6.170.v2.ND1-1
Chr6,1303076,1303462,-,KY21.Chr6.171.v1.ND1-1
Chr6,1306466,1307019,-,KY21.Chr6.172.v1.ND1-1
Chr6,1308639,1309426,+,KY21.Chr6.173.v1.nonSL1-1
Chr6,1310932,1311857,+,KY21.Chr6.174.v1.ND1-1
Chr6,1312724,1313211,+,KY21.Chr6.175.v1.ND1-1
Chr6,1313615,1314412,+,KY21.Chr6.176.v1.ND1-1
Chr6,1314988,1321911,-,KY21.Chr6.177.v1.SL2-1
Chr6,1314988,1321906,-,KY21.Chr6.177.v1.SL1-1
Chr6,1474820,1475797,+,KY21.Chr6.205.v1.ND1-1
Chr6,1477940,1479496,+,KY21.Chr6.206.v1.SL1-1
Chr6,1477940,1479484,+,KY21.Chr6.206.v1.SL1-2
Chr6,1479485,1480745,+,KY21.Chr6.207.v1.SL2-1
Chr6,1479497,1480745,+,KY21.Chr6.207.v1.SL1-1
Chr6,1480746,1482339,+,KY21.Chr6.208.v1.SL1-1
Chr6,1482340,1483665,+,KY21.Chr6.209.v1.SL1-1
Chr6,1483666,1484954,+,KY21.Chr6.210.v1.SL1-1
Chr6,1484955,1486552,+,KY21.Chr6.211.v1.SL1-1
Chr6,1486553,1488389,+,KY21.Chr6.212.v1.SL1-1
Chr6,1486559,1488389,+,KY21.Chr6.212.v1.nonSL2-1
Chr6,1488238,1493279,-,KY21.Chr6.213.v1.nonSL3-1
Chr6,1488238,1493237,-,KY21.Chr6.213.v1.nonSL2-1
Chr6,1488238,1493207,-,KY21.Chr6.213.v1.nonSL1-1
Chr6,1493779,1498177,+,KY21.Chr6.214.v1.SL1-1
Chr6,1498182,1502307,-,KY21.Chr6.215.v1.SL3-1
Chr6,1498182,1502301,-,KY21.Chr6.215.v1.SL4-1
Chr6,1498182,1502273,-,KY21.Chr6.215.v1.SL1-1
Chr6,1498182,1502266,-,KY21.Chr6.215.v1.SL2-1
Chr6,1498182,1502244,-,KY21.Chr6.215.v1.SL5-1
Chr6,1504962,1517039,-,KY21.Chr6.216.v1.ND1-1
Chr6,1514975,1526071,+,KY21.Chr6.217.v2.SL3-1
Chr6,1514993,1526071,+,KY21.Chr6.217.v2.SL2-1
Chr6,1517586,1526071,+,KY21.Chr6.217.v1.SL1-1
Chr6,1527693,1534146,+,KY21.Chr6.218.v1.ND1-1
Chr6,1535638,1537817,+,KY21.Chr6.219.v1.ND1-1
Chr6,1538113,1543265,+,KY21.Chr6.220.v2.nonSL4-1
Chr6,1538128,1543265,+,KY21.Chr6.220.v2.nonSL3-1
Chr6,1538130,1543265,+,KY21.Chr6.220.v2.nonSL2-1
Chr6,1538277,1543265,+,KY21.Chr6.220.v1.ND1-1
Chr6,1543261,1544906,-,KY21.Chr6.221.v1.SL1-1
Chr6,1546739,1555436,+,KY21.Chr6.222.v1.SL1-1
Chr6,1547053,1555436,+,KY21.Chr6.222.v2.SL2-1
Chr6,1556897,1565564,+,KY21.Chr6.223.v2.SL2-1
Chr6,1559734,1565564,+,KY21.Chr6.223.v1.SL1-1
Chr6,1566309,1577898,+,KY21.Chr6.224.v1.nonSL1-1
Chr6,1583555,1587644,-,KY21.Chr6.225.v1.SL2-1
Chr6,1583555,1587641,-,KY21.Chr6.225.v1.nonSL3-1
Chr6,1583555,1587640,-,KY21.Chr6.225.v1.SL1-1
Chr6,1588551,1588886,+,KY21.Chr6.226.v1.ND1-1
Chr6,1588967,1601066,+,KY21.Chr6.227.v1.ND1-1
Chr6,1601225,1603269,+,KY21.Chr6.228.v1.SL1-1
Chr6,1601235,1603269,+,KY21.Chr6.228.v1.nonSL9-1
Chr6,1601241,1603269,+,KY21.Chr6.228.v1.nonSL6-1
Chr6,1601243,1603269,+,KY21.Chr6.228.v1.nonSL7-1
Chr6,1601262,1603269,+,KY21.Chr6.228.v1.nonSL4-1
Chr6,1601269,1603269,+,KY21.Chr6.228.v1.nonSL8-1
Chr6,1601271,1603269,+,KY21.Chr6.228.v1.nonSL5-1
Chr6,1601279,1603269,+,KY21.Chr6.228.v1.SL3-1
Chr6,1601291,1603269,+,KY21.Chr6.228.v1.SL2-1
Chr6,1603996,1615750,-,KY21.Chr6.229.v1.SL1-1
Chr6,1618559,1626435,+,KY21.Chr6.230.v1.SL1-1
Chr6,1627416,1641654,-,KY21.Chr6.231.v1.SL1-1
Chr6,1647059,1655607,+,KY21.Chr6.232.v1.ND1-1
Chr6,1656249,1662326,-,KY21.Chr6.233.v1.ND1-1
Chr6,1314988,1321706,-,KY21.Chr6.177.v1.nonSL3-1
Chr6,1326373,1347495,-,KY21.Chr6.178.v1.ND1-1
Chr6,1326932,1329765,-,KY21.Chr6.179.v1.ND1-1
Chr6,1349583,1362752,-,KY21.Chr6.180.v2.SL2-1
Chr6,1349583,1354594,-,KY21.Chr6.180.v1.SL1-1
Chr6,1366135,1367591,+,KY21.Chr6.181.v1.nonSL5-1
Chr6,1366140,1367591,+,KY21.Chr6.181.v1.nonSL4-1
Chr6,1366149,1367591,+,KY21.Chr6.181.v1.nonSL2-1
Chr6,1366150,1367591,+,KY21.Chr6.181.v1.nonSL9-1
Chr6,1366151,1367591,+,KY21.Chr6.181.v1.nonSL8-1
Chr6,1366162,1367591,+,KY21.Chr6.181.v1.nonSL3-1
Chr6,1366169,1367591,+,KY21.Chr6.181.v1.nonSL6-1
Chr6,1366178,1367591,+,KY21.Chr6.181.v1.nonSL7-1
Chr6,1366180,1367591,+,KY21.Chr6.181.v1.nonSL1-1
Chr6,1366186,1367591,+,KY21.Chr6.181.v1.nonSL10-1
Chr6,1367591,1372336,+,KY21.Chr6.182.v1.ND1-1
Chr6,1367591,1372336,+,KY21.Chr6.182.v2.ND1-1
Chr6,1372998,1378874,+,KY21.Chr6.183.v1.SL1-1
Chr6,1379083,1381968,-,KY21.Chr6.184.v1.ND1-1
Chr6,1382883,1385776,-,KY21.Chr6.185.v1.ND1-1
Chr6,1382886,1385606,-,KY21.Chr6.185.v2.SL2-2
Chr6,1386047,1388993,-,KY21.Chr6.186.v1.ND1-1
Chr6,1386413,1388993,-,KY21.Chr6.186.v2.ND1-2
Chr6,1389400,1394280,-,KY21.Chr6.187.v1.nonSL1-1
Chr6,1394852,1401490,+,KY21.Chr6.188.v1.nonSL6-1
Chr6,1394881,1401490,+,KY21.Chr6.188.v1.nonSL5-1
Chr6,1394909,1401490,+,KY21.Chr6.188.v1.nonSL4-1
Chr6,1394911,1401490,+,KY21.Chr6.188.v1.nonSL2-1
Chr6,1394914,1401490,+,KY21.Chr6.188.v1.nonSL3-1
Chr6,1394961,1401490,+,KY21.Chr6.188.v1.SL1-1
Chr6,1402371,1406657,+,KY21.Chr6.189.v1.SL2-1
Chr6,1402378,1406657,+,KY21.Chr6.189.v1.SL1-1
Chr6,1411017,1412911,-,KY21.Chr6.190.v1.SL1-1
Chr6,1415427,1420173,+,KY21.Chr6.191.v1.SL1-1
Chr6,1421388,1426402,-,KY21.Chr6.192.v1.ND1-1
Chr6,1429074,1434791,+,KY21.Chr6.193.v1.nonSL1-1
Chr6,1435072,1437391,-,KY21.Chr6.194.v1.SL1-1
Chr6,1435077,1437391,-,KY21.Chr6.194.v1.SL1-2
Chr6,1437392,1439912,-,KY21.Chr6.195.v1.ND1-2
Chr6,1437398,1439912,-,KY21.Chr6.195.v1.ND1-1
Chr6,1440575,1441592,+,KY21.Chr6.196.v1.ND1-1
Chr6,1441987,1443569,+,KY21.Chr6.197.v1.ND1-1
Chr6,1443979,1444891,+,KY21.Chr6.198.v1.ND1-1
Chr6,1444887,1453395,+,KY21.Chr6.199.v1.ND1-1
Chr6,1455689,1455970,+,KY21.Chr6.200.v2.ND2-1
Chr6,1455789,1455970,+,KY21.Chr6.200.v1.ND1-1
Chr6,1458424,1460018,-,KY21.Chr6.201.v1.SL1-1
Chr6,1458424,1459700,-,KY21.Chr6.201.v2.SL2-1
Chr6,1461214,1467552,+,KY21.Chr6.202.v1.nonSL6-1
Chr6,1461244,1467552,+,KY21.Chr6.202.v1.nonSL7-1
Chr6,1461317,1467552,+,KY21.Chr6.202.v1.SL5-1
Chr6,1461335,1467552,+,KY21.Chr6.202.v1.SL4-1
Chr6,1461387,1467552,+,KY21.Chr6.202.v1.SL2-1
Chr6,1461409,1467552,+,KY21.Chr6.202.v1.SL3-1
Chr6,1461429,1467552,+,KY21.Chr6.202.v1.SL1-1
Chr6,1468253,1469764,+,KY21.Chr6.203.v1.SL1-1
Chr6,1470642,1473785,+,KY21.Chr6.204.v1.SL1-1
Chr6,1665444,1681898,-,KY21.Chr6.234.v1.SL1-1
Chr6,1665456,1665596,+,KY21.Chr6.235.v1.ND1-1
Chr6,1682325,1683433,+,KY21.Chr6.236.v1.ND1-1
Chr6,1683680,1688210,+,KY21.Chr6.237.v1.SL1-1
Chr6,1688128,1710789,-,KY21.Chr6.238.v1.nonSL6-1
Chr6,1688128,1710787,-,KY21.Chr6.238.v1.nonSL4-1
Chr6,1688128,1710775,-,KY21.Chr6.238.v1.nonSL3-1
Chr6,1688128,1710757,-,KY21.Chr6.238.v1.nonSL2-1
Chr6,1688128,1710752,-,KY21.Chr6.238.v1.nonSL5-1
Chr6,1688128,1710741,-,KY21.Chr6.238.v1.nonSL1-1
Chr6,1711223,1714036,+,KY21.Chr6.239.v1.SL1-1
Chr6,1711223,1714018,+,KY21.Chr6.239.v1.SL1-2
Chr6,1714019,1722292,+,KY21.Chr6.240.v1.SL2-1
Chr6,1714037,1722292,+,KY21.Chr6.240.v1.SL1-1
Chr6,1723262,1731675,-,KY21.Chr6.241.v1.SL1-1
Chr6,1723262,1731555,-,KY21.Chr6.241.v1.SL2-1
Chr6,1723262,1731547,-,KY21.Chr6.241.v1.SL3-1
Chr6,1732185,1736356,-,KY21.Chr6.242.v1.SL2-1
Chr6,1732185,1736350,-,KY21.Chr6.242.v1.SL1-1
Chr6,1749165,1756500,-,KY21.Chr6.243.v1.nonSL2-1
Chr6,1749165,1756493,-,KY21.Chr6.243.v1.SL1-1
Chr6,1756928,1763917,+,KY21.Chr6.244.v1.nonSL1-1
Chr6,1763899,1772042,-,KY21.Chr6.245.v1.SL1-1
Chr6,1763899,1772005,-,KY21.Chr6.245.v1.SL2-1
Chr6,1772827,1776392,-,KY21.Chr6.246.v1.ND1-1
Chr6,1776880,1786005,-,KY21.Chr6.247.v1.nonSL1-1
Chr6,1789580,1797208,+,KY21.Chr6.248.v1.SL1-1
Chr6,1798862,1808038,+,KY21.Chr6.249.v1.SL1-1
Chr6,1809880,1816726,+,KY21.Chr6.250.v1.ND1-1
Chr6,1816696,1821540,-,KY21.Chr6.251.v1.SL1-1
Chr6,1823013,1826501,-,KY21.Chr6.252.v1.nonSL5-1
